replica,time,web_rt_mean,web_util,web_throughput,mit_rt_mean,mit_util,mit_throughput,system_rt_mean,arrivals_so_far,false_positives_so_far,mitigation_completions_so_far,spikes_count,scenario,mode,is_final,illegal_share,processed_legal_share,processed_illegal_share,completed_legal_share,completed_illegal_share,completed_legal_of_completed_share,completed_illegal_of_completed_share,spike0_rt_mean,spike0_util,spike0_throughput,spike1_rt_mean,spike1_util,spike1_throughput,spike2_rt_mean,spike2_util,spike2_throughput,spike3_rt_mean,spike3_util,spike3_throughput
0,100.0,1.8578326599752217,0.9999972612969772,8.42,0.002111567459383315,0.2766529726123489,252.01,1.82170583833431,25749,282,25201,40,transitory_x40,transitory,False,0.9027535049904851,0.09499398034875141,0.8837236397530002,0.09165404481727446,0.8517612334459591,0.09715132553927219,0.9028486744607278,2.186135954008176,0.9993847598070351,6.64,1.8968957266752473,0.9980614394138831,7.2,1.737327813772089,0.9975640914279795,7.88,1.8677253139225563,0.9958032296773618,8.23
0,200.0,2.300931298992893,0.9999986306484887,7.055,0.002109344215388043,0.27587487371715524,251.475,2.17572284747742,51400,515,50295,43,transitory_x40,transitory,False,0.9021400778210117,0.09560311284046692,0.8828988326848249,0.09332684824902723,0.8616536964980545,0.09772643931059773,0.9022735606894022,2.724468600572921,0.9996923799035176,6.32,2.6356380794768777,0.9990307197069416,6.335,2.453762414645477,0.9987820457139898,6.905,2.3983305189131774,0.9979016148386809,6.71
0,300.0,2.4580209188863313,0.9999990870989923,6.5633333333333335,0.002110911842903909,0.2817517757431164,256.68666666666667,2.372420674742084,78755,780,77006,47,transitory_x40,transitory,False,0.9015046663703892,0.09590502190337122,0.8818868643260745,0.09405117135419973,0.8647958859754936,0.0980877718039039,0.9019122281960961,2.7824309345575307,0.9997949199356784,6.493333333333333,2.8977687506006857,0.999353813137961,6.276666666666666,2.761106099212862,0.9991880304759932,6.8966666666666665,2.738504913674211,0.9986010765591207,6.526666666666666
0,400.0,2.8384992643716633,0.9999993153242442,6.2925,0.002129722119719488,0.284023247159168,257.82,2.4960777142918342,105541,1039,103128,47,transitory_x40,transitory,False,0.9013369211965019,0.09611430628855137,0.8810225410030226,0.09412455822855573,0.8647539818648676,0.09816108536476913,0.9018389146352309,2.7320925925747543,0.9998461899517588,6.55,3.0667906996398395,0.9995153598534707,6.075,2.663940425122793,0.9993910228569949,6.925,2.658315690269219,0.9989508074193405,6.6225
0,500.0,3.010698240656059,0.9999994522593955,6.394,0.002135878585298931,0.28389389605197274,257.314,2.5985260533382166,131685,1276,128657,47,transitory_x40,transitory,False,0.901165660477655,0.09624482666970421,0.8807609067091924,0.09459695485438736,0.8671982382199946,0.0983545722993352,0.9016454277006648,2.869143864927699,0.999876951961407,6.462,2.9917041696832887,0.9996122878827767,6.414,2.7066726469137854,0.9995128182855959,6.838,2.8662107095938167,0.9991606459354724,6.46
0,600.0,2.9144632829818504,0.9999995435494962,6.506666666666667,0.0021278693257116205,0.2835608177035791,257.4683333333333,2.632923633009469,158065,1507,154481,47,transitory_x40,transitory,False,0.9012178534147345,0.09625154208711606,0.8810742416094645,0.09493562774807832,0.8687881567709487,0.09850916753648305,0.9014908324635169,2.930896928579187,0.9998974599678392,6.455,2.9713856546277784,0.9996769065689806,6.441666666666666,2.8112795777785564,0.9995940152379965,6.88,2.8539653179968036,0.9993005382795602,6.581666666666667
0,700.0,2.9113718526669685,0.999999608756711,6.598571428571429,0.002126209863130663,0.28367271018637474,257.81,2.6497461886599156,184623,1778,180467,47,transitory_x40,transitory,False,0.9011499108995087,0.09635852521083506,0.8811361531336832,0.09504774594714635,0.8691658135768566,0.09857540895200431,0.9014245910479957,2.877884170607906,0.9999121085438621,6.497142857142857,3.061497538611336,0.9997230627734118,6.3757142857142854,2.823638794779985,0.9996520130611398,6.674285714285714,2.8413654782113293,0.9994004613824802,6.774285714285714
0,800.0,2.9717561480410395,0.9999996576621222,6.35125,0.0021263235517299116,0.284345730538186,258.2075,2.674537582436162,211289,2008,206566,47,transitory_x40,transitory,False,0.9011306788332568,0.09646976416188253,0.8811769661458949,0.09509723648651847,0.8692691053485984,0.09861111111111111,0.9013888888888889,2.9679108762465627,0.9999230949758794,6.56625,2.887286615350552,0.9997576799267354,6.60125,2.9265169190879137,0.9996955114284973,6.52375,2.8241851948351004,0.9994754037096701,6.79875
0,900.0,3.006493079996884,0.9999996956996641,6.402222222222222,0.0021286368991950224,0.28552248014020976,259.3855555555556,2.703261860081758,238815,2268,233447,48,transitory_x40,transitory,False,0.9008144379540649,0.09677365324623663,0.8807486966899064,0.09549651403806293,0.8695266210246425,0.0989577457455025,0.9010422542544975,2.9251225337611872,0.9999316399785595,6.566666666666666,2.88785178880747,0.9997846043793204,6.6866666666666665,2.960772290744942,0.9997293434919977,6.366666666666666,2.871573249954628,0.9995336921863736,6.58
0,1000.0,3.0735166642914997,0.9999997261296977,6.306,0.002124816594340193,0.28560053839099464,259.654,2.716927329324614,265565,2552,259654,48,transitory_x40,transitory,False,0.9006570896014159,0.09697060983186791,0.8807711859620055,0.09563007173385046,0.8695648899516126,0.09907850282067088,0.9009214971793291,2.920428634433373,0.9999384759807035,6.632,2.8557474425988225,0.9998061439413883,6.829,3.029434537814963,0.999756409142798,6.403,2.939510928476255,0.9995803229677361,6.508
